Date,Budget,Expense,Income ($),Expense ($),Source Tab,Matched Keyword,Matched Vendor,Reimbursable Trip,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17
3/11/2025,Entertainment,0240 WELLS FARGO ARENA DES MOINES IA,$0.00,$5.35,1,wells fargo arena,,FALSE,,,,,,,,,,,,,,,,,
2/16/2025,Retail,AB* ABEBOOKS.CO KPMY7Y SEATTLE WA,$0.00,$7.24,1,abebooks,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/23/2025,Entertainment,ADVENTURELAND PARK,$0.00,$44.65,1,adventureland park,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/23/2025,Entertainment,ADVENTURELAND PARK ALTOONA IA,$0.00,$74.88,1,adventureland park,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/19/2025,Retail,AFFORDABLE COMPANY LEWISVILLE TX,$0.00,$291.95,1,affordable company,,FALSE,,,,,,,,,,,,,,,,,
7/15/2025,Restaurant,AGAVE AZTECA OMAHA NE,$0.00,$24.21,1,agave azteca,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/16/2025,Groceries,Aldi 72035,$0.00,$42.64,2,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/23/2025,Groceries,Aldi 72035,$0.00,$15.11,2,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/7/2025,Groceries,Aldi 72035,$0.00,$7.92,2,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/8/2025,Groceries,Aldi 72035,$0.00,$68.15,2,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/28/2025,Groceries,Aldi 72035,$0.00,$29.43,2,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/19/2025,Groceries,Aldi 72035,$0.00,$72.23,2,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/31/2025,Groceries,Aldi 72035,$0.00,$22.28,2,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
1/16/2025,Groceries,Aldi 72035,$0.00,$2.75,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
1/17/2025,Groceries,Aldi 72035,$0.00,$45.99,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
1/17/2025,Groceries,Aldi 72035,$0.00,$7.98,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
1/17/2025,Groceries,Aldi 72035,$0.00,$6.99,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
1/19/2025,Groceries,Aldi 72035,$0.00,$19.95,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
1/25/2025,Groceries,Aldi 72035,$0.00,$31.58,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
1/26/2025,Groceries,Aldi 72035,$0.00,$16.46,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
2/1/2025,Groceries,Aldi 72035,$0.00,$87.57,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
2/2/2025,Groceries,Aldi 72035,$0.00,$13.74,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
2/8/2025,Groceries,Aldi 72035,$0.00,$24.22,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
2/8/2025,Groceries,Aldi 72035,$0.00,$5.29,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
2/9/2025,Groceries,Aldi 72035,$0.00,$13.66,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
2/27/2025,Groceries,Aldi 72035,$0.00,$6.78,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/15/2025,Groceries,Aldi 72035,$0.00,$29.32,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/16/2025,Groceries,Aldi 72035,$0.00,$5.69,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/17/2025,Groceries,Aldi 72035,$0.00,$12.66,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/23/2025,Groceries,Aldi 72035,$0.00,$45.42,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/23/2025,Groceries,Aldi 72035,$0.00,$6.86,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/27/2025,Groceries,Aldi 72035,$0.00,$6.58,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/29/2025,Groceries,Aldi 72035,$0.00,$15.96,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/29/2025,Groceries,Aldi 72035,$0.00,$9.55,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/31/2025,Groceries,Aldi 72035,$0.00,$5.98,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/1/2025,Groceries,Aldi 72035,$0.00,$2.32,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/5/2025,Groceries,Aldi 72035,$0.00,$27.80,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/8/2025,Groceries,Aldi 72035,$0.00,$2.71,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/11/2025,Groceries,Aldi 72035,$0.00,$1.94,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/13/2025,Groceries,Aldi 72035,$0.00,$71.18,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/15/2025,Groceries,Aldi 72035,$0.00,$5.38,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/19/2025,Groceries,Aldi 72035,$0.00,$21.56,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/22/2025,Groceries,Aldi 72035,$0.00,$1.26,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/23/2025,Groceries,Aldi 72035,$0.00,$2.75,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/5/2025,Groceries,Aldi 72035,$0.00,$70.91,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/5/2025,Groceries,Aldi 72035,$0.00,$2.59,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/12/2025,Groceries,Aldi 72035,$0.00,$38.24,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/23/2025,Groceries,Aldi 72035,$0.00,$33.91,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/23/2025,Groceries,Aldi 72035,$0.00,$1.69,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/26/2025,Groceries,Aldi 72035,$0.00,$3.78,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/29/2025,Groceries,Aldi 72035,$0.00,$6.89,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/1/2025,Groceries,Aldi 72035,$0.00,$109.15,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/8/2025,Groceries,Aldi 72035,$0.00,$31.73,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/15/2025,Groceries,Aldi 72035,$0.00,$76.37,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/15/2025,Groceries,Aldi 72035,$0.00,$7.82,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/22/2025,Groceries,Aldi 72035,$0.00,$5.00,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/23/2025,Groceries,Aldi 72035,$0.00,$11.08,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/23/2025,Groceries,Aldi 72035,$0.00,$0.93,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/30/2025,Groceries,Aldi 72035,$0.00,$41.51,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
7/1/2025,Groceries,Aldi 72035,$0.00,$15.25,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
7/1/2025,Groceries,Aldi 72035,$0.00,$0.79,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
7/10/2025,Groceries,Aldi 72035,$0.00,$21.21,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
7/12/2025,Groceries,Aldi 72035,$0.00,$26.14,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
7/29/2025,Groceries,Aldi 72035,$0.00,$36.75,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
7/31/2025,Groceries,Aldi 72035,$0.00,$2.81,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
8/7/2025,Groceries,Aldi 72035,$0.00,$6.58,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
8/8/2025,Groceries,Aldi 72035,$0.00,$24.93,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
8/21/2025,Groceries,Aldi 72035,$0.00,$49.19,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
8/25/2025,Groceries,Aldi 72035,$0.00,$3.89,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
8/25/2025,Groceries,Aldi 72035,$0.00,$33.61,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
8/26/2025,Groceries,Aldi 72035,$0.00,$2.19,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
9/6/2025,Groceries,Aldi 72035,$0.00,$20.13,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
9/13/2025,Groceries,Aldi 72035,$0.00,$30.50,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
9/15/2025,Groceries,Aldi 72035,$0.00,$6.46,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
9/21/2025,Groceries,Aldi 72035,$0.00,$47.11,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
10/16/2025,Groceries,ALDI 72035 ANKENY,$0.00,$14.32,5,aldi,,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Groceries,ALDI 72035 ANKENY,$0.00,$63.17,5,aldi,,FALSE,,,,,,,,,,,,,,,,,
2/28/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$30.79,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
4/18/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$29.60,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/18/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$36.60,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/25/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$38.85,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
5/28/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$48.57,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
6/21/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$3.30,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
8/30/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$13.47,1,aldi,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/26/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$48.89,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
10/3/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$31.92,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
10/4/2025,Groceries,ALDI 72035 ANKENY IA,$0.00,$3.39,1,aldi,,FALSE,,,,,,,,,,,,,,,,,
3/2/2025,Groceries,Aldi 72110,$0.00,$32.38,2,aldi,,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Clothing,AMAZON MKTPL*NM17U2J40,$0.00,$5.84,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Giving,AMAZON MKTPL*NM17U2J40,$0.00,$2.92,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Health,AMAZON MKTPL*NM17U2J40,$0.00,$5.84,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Housing,AMAZON MKTPL*NM17U2J40,$0.00,$14.61,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Retail,AMAZON MKTPL*NM17U2J40,$0.00,$23.37,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Toiletries,AMAZON MKTPL*NM17U2J40,$0.00,$5.84,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/13/2025,Clothing,AMAZON MKTPL*NM5W96E40,$0.00,$0.85,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/13/2025,Giving,AMAZON MKTPL*NM5W96E40,$0.00,$0.42,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/13/2025,Health,AMAZON MKTPL*NM5W96E40,$0.00,$0.85,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/13/2025,Housing,AMAZON MKTPL*NM5W96E40,$0.00,$2.12,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/13/2025,Retail,AMAZON MKTPL*NM5W96E40,$0.00,$3.39,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/13/2025,Toiletries,AMAZON MKTPL*NM5W96E40,$0.00,$0.85,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Clothing,AMAZON MKTPL*NM85O2Z30,$0.00,$3.72,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Giving,AMAZON MKTPL*NM85O2Z30,$0.00,$1.86,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Health,AMAZON MKTPL*NM85O2Z30,$0.00,$3.72,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Housing,AMAZON MKTPL*NM85O2Z30,$0.00,$9.29,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Retail,AMAZON MKTPL*NM85O2Z30,$0.00,$14.86,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/12/2025,Toiletries,AMAZON MKTPL*NM85O2Z30,$0.00,$3.72,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Clothing,AMAZON MKTPL*NV0C36DB2,$0.00,$19.08,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Giving,AMAZON MKTPL*NV0C36DB2,$0.00,$9.54,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Health,AMAZON MKTPL*NV0C36DB2,$0.00,$19.08,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Housing,AMAZON MKTPL*NV0C36DB2,$0.00,$47.70,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Retail,AMAZON MKTPL*NV0C36DB2,$0.00,$76.31,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Toiletries,AMAZON MKTPL*NV0C36DB2,$0.00,$19.08,5,amazon mktpl,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Clothing,Amazon.com*NF82A23X1,$0.00,$6.47,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Giving,Amazon.com*NF82A23X1,$0.00,$3.23,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Health,Amazon.com*NF82A23X1,$0.00,$6.47,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Housing,Amazon.com*NF82A23X1,$0.00,$16.16,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Retail,Amazon.com*NF82A23X1,$0.00,$25.86,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/8/2025,Toiletries,Amazon.com*NF82A23X1,$0.00,$6.47,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Clothing,Amazon.com*NF8A44SP1,$0.00,$3.39,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Giving,Amazon.com*NF8A44SP1,$0.00,$1.70,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Health,Amazon.com*NF8A44SP1,$0.00,$3.39,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Housing,Amazon.com*NF8A44SP1,$0.00,$8.48,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Retail,Amazon.com*NF8A44SP1,$0.00,$13.56,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Toiletries,Amazon.com*NF8A44SP1,$0.00,$3.39,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/14/2025,Clothing,Amazon.com*NM6KP6JS1,$0.00,$2.65,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/14/2025,Giving,Amazon.com*NM6KP6JS1,$0.00,$1.32,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/14/2025,Health,Amazon.com*NM6KP6JS1,$0.00,$2.65,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/14/2025,Housing,Amazon.com*NM6KP6JS1,$0.00,$6.62,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/14/2025,Retail,Amazon.com*NM6KP6JS1,$0.00,$10.60,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
10/14/2025,Toiletries,Amazon.com*NM6KP6JS1,$0.00,$2.65,5,amazon.com,amazon,FALSE,,,,,,,,,,,,,,,,,
2/5/2025,Health,AMES CHIROPRACTIC & WC ANKENY,$0.00,$50.00,1,ames chiropractic,,FALSE,,,,,,,,,,,,,,,,,
1/27/2025,Health,AMES CHIROPRACTIC & WC ANKENY IA,$0.00,$53.89,1,ames chiropractic,,FALSE,,,,,,,,,,,,,,,,,
1/29/2025,Health,AMES CHIROPRACTIC & WC ANKENY IA,$0.00,$25.00,1,ames chiropractic,,FALSE,,,,,,,,,,,,,,,,,
2/3/2025,Health,AMES CHIROPRACTIC & WC ANKENY IA,$0.00,$25.00,1,ames chiropractic,,FALSE,,,,,,,,,,,,,,,,,
6/16/2025,Restaurant,Amigo Mexican Restaura,$0.00,$12.62,2,amigo mexican,,FALSE,,,,,,,,,,,,,,,,,
3/20/2025,Housing,Ankeny Hardware,$0.00,$8.46,2,ankeny hardware,,FALSE,,,,,,,,,,,,,,,,,
3/4/2025,Housing,ANKENY HARDWARE ANKENY IA,$0.00,$19.60,1,ankeny hardware,,FALSE,,,,,,,,,,,,,,,,,
4/25/2025,Housing,ANKENY HARDWARE ANKENY IA,$0.00,$42.38,1,ankeny hardware,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$116.05,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$165.89,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$109.41,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$134.40,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$106.36,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$120.63,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$107.02,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$118.38,1,,,FALSE,,,,,,,,,,,,,,,,,
,Utilities,ANKENY IA,$0.00,$89.48,1,,,FALSE,,,,,,,,,,,,,,,,,
2/1/2025,Utilities,ANKENY SANITATION ANKENY IA,$0.00,$48.83,1,ankeny sanitation,,FALSE,,,,,,,,,,,,,,,,,
6/30/2025,Utilities,ANKENY SANITATION ANKENY IA,$0.00,$49.56,1,ankeny sanitation,,FALSE,,,,,,,,,,,,,,,,,
8/1/2025,Utilities,ANKENY SANITATION ANKENY IA,$0.00,$51.98,1,ankeny sanitation,,FALSE,,,,,,,,,,,,,,,,,
8/18/2025,Restaurant,B-BOPS FLEUR DES MOINES IA,$0.00,$40.90,1,b-bops,,FALSE,,,,,,,,,,,,,,,,,
2/23/2025,Retail,Bass Pro Store Altoona,$0.00,$10.69,2,store,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/27/2025,Retail,BEELINE + BLUE. DES MOINES IA,$0.00,$35.36,1,beeline,,FALSE,,,,,,,,,,,,,,,,,
4/25/2025,Retail,BOOKEMON,$0.00,$36.58,1,bookemon,,FALSE,,,,,,,,,,,,,,,,,
3/27/2025,Vacation,BUC-EE'S #33 TEXAS CITY TX,$0.00,$10.26,1,buc-ee's,,FALSE,,,,,,,,,,,,,,,,,
8/17/2025,Vacation,"BUTCHART GARDENS GELAT BRENTWOOD BAY BC
 CA DOLLAR",$0.00,$20.57,1,butchart gardens,,FALSE,,,,,,,,,,,,,,,,,
8/17/2025,Vacation,"BUTCHART GARDENS GIFT BRENTWOOD BAY BC
 CA DOLLAR",$0.00,$18.06,1,butchart gardens,,FALSE,,,,,,,,,,,,,,,,,
2/23/2025,Groceries,C FRESH MARKET DES MOINES IA,$0.00,$96.41,1,c fresh market,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/4/2025,Restaurant,CANCUN GRILL & CANTINA ANKENY IA,$0.00,$23.71,1,cancun grill,,FALSE,,,,,,,,,,,,,,,,,
4/18/2025,Restaurant,CANCUN GRILL & CANTINA URBANDALE IA,$0.00,$52.54,1,cancun grill,,FALSE,,,,,,,,,,,,,,,,,
10/14/2025,Restaurant,CANCUN GRILL &amp; CANTINA #,$0.00,$19.18,5,cancun grill,,FALSE,,,,,,,,,,,,,,,,,
9/6/2025,Health,Capital Orthopaedics,$0.00,$25.00,2,capital orthopaedics,,FALSE,,,,,,,,,,,,,,,,,
10/1/2025,Health,CAPITAL ORTHOPAEDICS CLIVE IA,$0.00,$61.78,1,capital orthopaedics,,FALSE,,,,,,,,,,,,,,,,,
8/30/2025,Transportation,CASEYS #1327 LOVILIA IA,$0.00,$22.72,1,caseys,,TRUE,,,,,,,,,,,,,,,,,FALSE
9/6/2025,Transportation,CASEYS #1548 ANKENY IA,$0.00,$24.32,1,caseys,,FALSE,,,,,,,,,,,,,,,,,
5/16/2025,Transportation,Caseys #2641 2849 E Eu,$0.00,$0.95,2,caseys,,FALSE,,,,,,,,,,,,,,,,,
6/1/2025,Transportation,CASEYS #3481 MEDFORD MN,$0.00,$0.96,1,caseys,,FALSE,,,,,,,,,,,,,,,,,
6/1/2025,Transportation,CASEYS #3481 MEDFORD MN,$0.00,$25.96,1,caseys,,FALSE,,,,,,,,,,,,,,,,,
7/1/2025,Health,CENTRAL IOWA ORTHODONT ANKENY IA,$0.00,$100.00,1,central iowa orthodont,,FALSE,,,,,,,,,,,,,,,,,
6/10/2025,Restaurant,Charleys Philly Steaks,$0.00,$19.25,2,charleys philly,,FALSE,,,,,,,,,,,,,,,,,
,Education,CHECK,$0.00,$25.00,5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Vacation,CHECK,"$2,344.00",,5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Giving,CHECK,$0.00,"$1,060.00",5,check,,FALSE,,,,,,,,,,,,,,,,,
,Sports,CHECK,$0.00,$18.00,5,check,,FALSE,,,,,,,,,,,,,,,,,
,Taxes,CHECK,$0.00,$427.50,5,check,,FALSE,,,,,,,,,,,,,,,,,
,Vacation,CHECK,$0.00,$70.00,5,check,,FALSE,,,,,,,,,,,,,,,,,
,Vacation,CHECK,$0.00,$200.00,5,check,,FALSE,,,,,,,,,,,,,,,,,
,Vacation,CHECK,$0.00,$370.00,5,check,,FALSE,,,,,,,,,,,,,,,,,
5/7/2025,Restaurant,CHICK-FIL-A #03303 ANKENY IA,$0.00,$30.00,1,chick-fil-a,,FALSE,,,,,,,,,,,,,,,,,
4/19/2025,Entertainment,CINEMARK 1132 BOXCON ALTOONA IA,$0.00,$43.61,1,cinemark,,FALSE,,,,,,,,,,,,,,,,,
6/23/2025,Entertainment,CITY OF ANKENY - AQUAT ANKENY IA,$0.00,$18.54,1,city of ankeny,,FALSE,,,,,,,,,,,,,,,,,
6/30/2025,Entertainment,CITY OF ANKENY - AQUAT ANKENY IA,$0.00,$30.90,1,city of ankeny,,FALSE,,,,,,,,,,,,,,,,,
1/20/2025,Vacation,CITY-MARKET #0430 BRECKENRIDGE CO,$0.00,$182.02,1,city-market,,FALSE,,,,,,,,,,,,,,,,,
2/17/2025,Clothing,Clothing (Venmo),$0.00,$25.42,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/22/2025,Clothing,Clothing (Venmo),$25.42,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/27/2025,Clothing,Clothing (Venmo),$0.00,$20.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
6/4/2025,Clothing,Clothing (Venmo),$0.00,$20.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
6/21/2025,Clothing,Clothing (Venmo),$0.00,$32.09,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/6/2025,Clothing,Clothing (Venmo),$0.00,$88.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/6/2025,Clothing,Clothing (Venmo),$0.00,$5.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
,Clothing,Clothing (Venmo),$0.00,$80.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,
,Clothing,Clothing (Venmo),$0.00,$25.95,3,venmo,,FALSE,,,,,,,,,,,,,,,,,
1/15/2025,Restaurant,Coldstone,$0.00,$3.17,2,coldstone,,FALSE,,,,,,,,,,,,,,,,,
2/2/2025,Restaurant,Coldstone,$0.00,$3.17,2,coldstone,,FALSE,,,,,,,,,,,,,,,,,
10/11/2025,Giving,COMPASSION INTERNATION,$0.00,$150.00,5,compassion,,FALSE,,,,,,,,,,,,,,,,,
1/15/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,
3/15/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,
4/15/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,
5/15/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,
6/15/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,
2/15/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/15/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/25/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,FALSE
